Date,Rank,Title,Artist,Score,entertain
2021-11-06,41,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-07,15,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-07,44,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-08,15,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-08,36,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),7,와이지엔터테인먼트
2021-11-09,15,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-09,36,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),7,와이지엔터테인먼트
2021-11-10,15,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-10,35,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),7,와이지엔터테인먼트
2021-11-11,15,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-11,35,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),7,와이지엔터테인먼트
2021-11-12,15,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-12,35,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),7,와이지엔터테인먼트
2021-11-13,16,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-13,41,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-14,16,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-14,44,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-15,16,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-15,40,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),7,와이지엔터테인먼트
2021-11-16,16,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-16,40,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),7,와이지엔터테인먼트
2021-11-17,16,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-17,40,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),7,와이지엔터테인먼트
2021-11-18,16,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-18,38,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),7,와이지엔터테인먼트
2021-11-19,16,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-19,37,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),7,와이지엔터테인먼트
2021-11-20,17,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-20,44,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-21,18,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-21,45,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-22,18,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-22,42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-23,18,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-23,42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-24,18,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-24,42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-25,18,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-25,42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-26,17,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-26,42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-27,21,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-11-27,49,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-28,21,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-11-28,47,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-29,20,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-29,43,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-11-30,20,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-11-30,45,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-01,20,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-12-01,43,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-02,19,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-12-02,43,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-03,19,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-12-03,47,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-04,20,낙하 (with 아이유),AKMU (악뮤),9,와이지엔터테인먼트
2021-12-04,52,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2021-12-05,21,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-05,52,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2021-12-06,22,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-06,48,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-07,23,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-07,46,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-08,22,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-08,43,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-09,22,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-09,42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-10,22,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-10,42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-11,22,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-11,44,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-12,24,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-12,48,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-13,24,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-13,45,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-14,24,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-14,46,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-15,23,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-15,47,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-16,23,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-16,46,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-17,24,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-17,47,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-18,27,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-18,50,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-19,29,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-19,50,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-20,28,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-20,49,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-21,28,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-21,48,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-22,28,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-22,48,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-23,30,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-23,49,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-24,32,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2021-12-24,55,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2021-12-25,35,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2021-12-25,58,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2021-12-26,31,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2021-12-26,51,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2021-12-27,25,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-27,46,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-28,23,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-28,47,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-29,28,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-29,51,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2021-12-30,27,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-30,49,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2021-12-31,29,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2021-12-31,53,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-01,29,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-01,53,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-02,29,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-02,51,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-03,30,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-03,48,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-04,28,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-04,50,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-05,28,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-05,49,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-06,28,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-06,48,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-07,27,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-07,48,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-08,28,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-08,50,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-09,29,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-09,52,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-10,30,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-10,50,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-11,29,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-11,48,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-12,29,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-12,49,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-13,30,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-13,50,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-14,30,낙하 (with 아이유),AKMU (악뮤),8,와이지엔터테인먼트
2022-01-14,49,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-15,31,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-15,53,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-16,32,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-16,53,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-17,34,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-17,51,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-18,35,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-18,52,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-19,35,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-19,52,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-20,34,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-20,52,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-21,35,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-21,54,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-22,35,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-22,53,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-23,36,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-23,57,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-24,36,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-24,52,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-25,36,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-25,48,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-26,35,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-26,50,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-27,35,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-27,50,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6,와이지엔터테인먼트
2022-01-28,36,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-28,52,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-29,36,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-29,54,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-30,37,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-30,55,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-01-31,39,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-01-31,56,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-02-01,39,낙하 (with 아이유),AKMU (악뮤),7,와이지엔터테인먼트
2022-02-01,56,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-02-02,41,낙하 (with 아이유),AKMU (악뮤),6,와이지엔터테인먼트
2022-02-02,55,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),5,와이지엔터테인먼트
2022-02-03,41,낙하 (with 아이유),AKMU (악뮤),6,와이지엔터테인먼트
