Date,Rank,Title,Artist
2022-09-02,84,사랑이야,케이시 (Kassy)
2022-09-02,85,봄날,방탄소년단
2022-09-02,86,아버지,임영웅
2022-09-02,87,그 하루(feat.반하나),주호
2022-09-02,88,Sparkling,청하
2022-09-02,89,My Universe,"Coldplay, 방탄소년단"
2022-09-02,90,_WORLD,세븐틴 (SEVENTEEN)
2022-09-02,91,A bientot,임영웅
2022-09-02,92,롤린 (Rollin'),브레이브걸스
2022-09-02,93,라일락,아이유
2022-09-02,94,With you,"지민, 하성운"
2022-09-02,95,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2022-09-02,96,"스물다섯, 스물하나",자우림
2022-09-02,97,손이 참 곱던 그대,임영웅
2022-09-02,98,Bad Decisions,"Snoop Dogg, 방탄소년단, benny blanco"
2022-09-02,99,사랑해 진짜,임영웅
2022-09-02,100,인생찬가,임영웅
2022-09-03,1,After LIKE,IVE (아이브)
2022-09-03,2,Attention,NewJeans
2022-09-03,3,Pink Venom,BLACKPINK
2022-09-03,4,Hype boy,NewJeans
2022-09-03,5,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2022-09-03,6,LOVE DIVE,IVE (아이브)
2022-09-03,7,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2022-09-03,8,보고싶었어,WSG워너비(4FIRE)
2022-09-03,9,Cookie,NewJeans
2022-09-03,10,SNEAKERS,ITZY (있지)
2022-09-03,11,TOMBOY,(여자)아이들
2022-09-03,12,그라데이션,10CM
2022-09-03,13,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2022-09-03,14,POP!,나연 (TWICE)
2022-09-03,15,사랑인가 봐,멜로망스
2022-09-03,16,나의 X에게,경서
2022-09-03,17,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2022-09-03,18,도깨비불 (Illusion),aespa
2022-09-03,19,내가 아니라도,주호
2022-09-03,20,ELEVEN,IVE (아이브)
2022-09-03,21,사랑은 늘 도망가,임영웅
2022-09-03,22,Love story,볼빨간사춘기
2022-09-03,23,FEARLESS,LE SSERAFIM (르세라핌)
2022-09-03,24,Girls,aespa
2022-09-03,25,LOVE me,BE'O (비오)
2022-09-03,26,해요 (2022),#안녕
2022-09-03,27,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2022-09-03,28,사랑한다고 말해줘,탑현
2022-09-03,29,취중고백,김민석 (멜로망스)
2022-09-03,30,통화연결음,"MJ (써니사이드), 보라미유"
2022-09-03,31,That's Hilarious,Charlie Puth
2022-09-03,32,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2022-09-03,33,다정히 내 이름을 부르면,"전건호, 경서예지"
2022-09-03,34,너의 모든 순간,성시경
2022-09-03,35,우리들의 블루스,임영웅
2022-09-03,36,Talk that Talk,TWICE (트와이스)
2022-09-03,37,STAY,"Justin Bieber, The Kid LAROI"
2022-09-03,38,새벽에 걸려온 너의 전화는,한동근
2022-09-03,39,신호등,이무진
2022-09-03,40,Feel My Rhythm,Red Velvet (레드벨벳)
2022-09-03,41,열이올라요 (Heart Burn),선미
2022-09-03,42,아무래도 난,주시크 (Joosiq)
2022-09-03,43,INVU,태연 (TAEYEON)
2022-09-03,44,바보에게 바보가 (웹툰 '연애의 발견' X 이석훈),이석훈
2022-09-03,45,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2022-09-03,46,I Ain't Worried,OneRepublic
2022-09-03,47,잠수이별 (Prod. 코드 쿤스트),"우원재, meenoi (미노이)"
2022-09-03,48,GANADARA (Feat. 아이유),박재범
2022-09-03,49,늦은 밤 헤어지긴 너무 아쉬워,케이시 (Kassy)
2022-09-03,50,듣고 싶을까,MSG워너비(M.O.M)
2022-09-03,51,Next Level,aespa
2022-09-03,52,Weekend,태연 (TAEYEON)
2022-09-03,53,다시 만날 수 있을까,임영웅
2022-09-03,54,밤하늘의 별을(2020),경서
2022-09-03,55,MY BAG,(여자)아이들
2022-09-03,56,Dynamite,방탄소년단
2022-09-03,57,너를 생각해,주시크 (Joosiq)
2022-09-03,58,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth"
2022-09-03,59,드라마,아이유
2022-09-03,60,SMILEY (Feat. BIBI),YENA (최예나)
2022-09-03,61,내 손을 잡아,아이유
2022-09-03,62,이제 나만 믿어요,임영웅
2022-09-03,63,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo
2022-09-03,64,바라만 본다,MSG워너비(M.O.M)
2022-09-03,65,스티커 사진,21학번
2022-09-03,66,I LOVE U,WINNER
2022-09-03,67,고백하는 취한밤에 (Prod. 2soo),임재현
2022-09-03,68,Off My Face,Justin Bieber
2022-09-03,69,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)"
2022-09-03,70,언제나 사랑해,케이시 (Kassy)
2022-09-03,71,strawberry moon,아이유
2022-09-03,72,Butter,방탄소년단
2022-09-03,73,리무진 (Feat. MINO) (Prod. GRAY),BE'O (비오)
2022-09-03,74,팡파레,다비치
2022-09-03,75,Clink Clink (클링 클링),WSG워너비 (오아시소)
2022-09-03,76,HOT,세븐틴 (SEVENTEEN)
2022-09-03,77,무지개,임영웅
2022-09-03,78,BEAUTIFUL MONSTER,STAYC(스테이씨)
2022-09-03,79,Yet To Come,방탄소년단
2022-09-03,80,Permission to Dance,방탄소년단
2022-09-03,81,미친 것처럼,V.O.S
2022-09-03,82,Celebrity,아이유
2022-09-03,83,눈을 감으면,WSG워너비
2022-09-03,84,봄날,방탄소년단
2022-09-03,85,사랑이야,케이시 (Kassy)
2022-09-03,86,아버지,임영웅
2022-09-03,87,그 하루(feat.반하나),주호
2022-09-03,88,My Universe,"Coldplay, 방탄소년단"
2022-09-03,89,Sparkling,청하
2022-09-03,90,A bientot,임영웅
2022-09-03,91,_WORLD,세븐틴 (SEVENTEEN)
2022-09-03,92,롤린 (Rollin'),브레이브걸스
2022-09-03,93,라일락,아이유
2022-09-03,94,손이 참 곱던 그대,임영웅
2022-09-03,95,With you,"지민, 하성운"
2022-09-03,96,"스물다섯, 스물하나",자우림
2022-09-03,97,사랑해 진짜,임영웅
2022-09-03,98,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2022-09-03,99,인생찬가,임영웅
2022-09-03,100,Bad Decisions,"Snoop Dogg, 방탄소년단, benny blanco"
2022-09-04,1,After LIKE,IVE (아이브)
2022-09-04,2,Attention,NewJeans
2022-09-04,3,Pink Venom,BLACKPINK
2022-09-04,4,Hype boy,NewJeans
2022-09-04,5,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2022-09-04,6,LOVE DIVE,IVE (아이브)
2022-09-04,7,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2022-09-04,8,보고싶었어,WSG워너비(4FIRE)
2022-09-04,9,Cookie,NewJeans
2022-09-04,10,SNEAKERS,ITZY (있지)
2022-09-04,11,그라데이션,10CM
2022-09-04,12,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2022-09-04,13,TOMBOY,(여자)아이들
2022-09-04,14,POP!,나연 (TWICE)
2022-09-04,15,사랑인가 봐,멜로망스
2022-09-04,16,나의 X에게,경서
2022-09-04,17,도깨비불 (Illusion),aespa
2022-09-04,18,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2022-09-04,19,내가 아니라도,주호
2022-09-04,20,Love story,볼빨간사춘기
2022-09-04,21,사랑은 늘 도망가,임영웅
2022-09-04,22,ELEVEN,IVE (아이브)
2022-09-04,23,FEARLESS,LE SSERAFIM (르세라핌)
2022-09-04,24,Girls,aespa
2022-09-04,25,사랑한다고 말해줘,탑현
2022-09-04,26,해요 (2022),#안녕
2022-09-04,27,LOVE me,BE'O (비오)
2022-09-04,28,통화연결음,"MJ (써니사이드), 보라미유"
2022-09-04,29,취중고백,김민석 (멜로망스)
2022-09-04,30,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2022-09-04,31,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2022-09-04,32,That's Hilarious,Charlie Puth
2022-09-04,33,너의 모든 순간,성시경
2022-09-04,34,다정히 내 이름을 부르면,"전건호, 경서예지"
2022-09-04,35,Talk that Talk,TWICE (트와이스)
2022-09-04,36,새벽에 걸려온 너의 전화는,한동근
2022-09-04,37,우리들의 블루스,임영웅
2022-09-04,38,STAY,"Justin Bieber, The Kid LAROI"
2022-09-04,39,신호등,이무진
2022-09-04,40,잠수이별 (Prod. 코드 쿤스트),"우원재, meenoi (미노이)"
2022-09-04,41,Feel My Rhythm,Red Velvet (레드벨벳)
2022-09-04,42,열이올라요 (Heart Burn),선미
2022-09-04,43,바보에게 바보가 (웹툰 '연애의 발견' X 이석훈),이석훈
2022-09-04,44,아무래도 난,주시크 (Joosiq)
2022-09-04,45,I Ain't Worried,OneRepublic
2022-09-04,46,INVU,태연 (TAEYEON)
2022-09-04,47,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2022-09-04,48,늦은 밤 헤어지긴 너무 아쉬워,케이시 (Kassy)
2022-09-04,49,GANADARA (Feat. 아이유),박재범
2022-09-04,50,듣고 싶을까,MSG워너비(M.O.M)
2022-09-04,51,다시 만날 수 있을까,임영웅
2022-09-04,52,스티커 사진,21학번
2022-09-04,53,너를 생각해,주시크 (Joosiq)
2022-09-04,54,밤하늘의 별을(2020),경서
2022-09-04,55,MY BAG,(여자)아이들
2022-09-04,56,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth"
2022-09-04,57,Weekend,태연 (TAEYEON)
2022-09-04,58,Next Level,aespa
2022-09-04,59,Dynamite,방탄소년단
2022-09-04,60,드라마,아이유
2022-09-04,61,내 손을 잡아,아이유
2022-09-04,62,이제 나만 믿어요,임영웅
2022-09-04,63,SMILEY (Feat. BIBI),YENA (최예나)
2022-09-04,64,고백하는 취한밤에 (Prod. 2soo),임재현
2022-09-04,65,I LOVE U,WINNER
2022-09-04,66,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo
2022-09-04,67,Off My Face,Justin Bieber
2022-09-04,68,바라만 본다,MSG워너비(M.O.M)
2022-09-04,69,언제나 사랑해,케이시 (Kassy)
2022-09-04,70,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)"
2022-09-04,71,strawberry moon,아이유
2022-09-04,72,Butter,방탄소년단
2022-09-04,73,HOT,세븐틴 (SEVENTEEN)
2022-09-04,74,무지개,임영웅
2022-09-04,75,팡파레,다비치
2022-09-04,76,BEAUTIFUL MONSTER,STAYC(스테이씨)
2022-09-04,77,리무진 (Feat. MINO) (Prod. GRAY),BE'O (비오)
2022-09-04,78,Clink Clink (클링 클링),WSG워너비 (오아시소)
2022-09-04,79,Yet To Come,방탄소년단
2022-09-04,80,미친 것처럼,V.O.S
2022-09-04,81,Permission to Dance,방탄소년단
2022-09-04,82,Celebrity,아이유
2022-09-04,83,사랑이야,케이시 (Kassy)
2022-09-04,84,아버지,임영웅
2022-09-04,85,눈을 감으면,WSG워너비
2022-09-04,86,봄날,방탄소년단
2022-09-04,87,그 하루(feat.반하나),주호
2022-09-04,88,My Universe,"Coldplay, 방탄소년단"
2022-09-04,89,너를 부르는 바람 (A Pining Wind),마크툽 (MAKTUB)
2022-09-04,90,_WORLD,세븐틴 (SEVENTEEN)
2022-09-04,91,일과 이분의 일,츄(Chuu)
2022-09-04,92,Sparkling,청하
2022-09-04,93,A bientot,임영웅
2022-09-04,94,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2022-09-04,95,"스물다섯, 스물하나",자우림
2022-09-04,96,손이 참 곱던 그대,임영웅
2022-09-04,97,사랑해 진짜,임영웅
2022-09-04,98,라일락,아이유
2022-09-04,99,인생찬가,임영웅
2022-09-04,100,With you,"지민, 하성운"
2022-09-05,1,After LIKE,IVE (아이브)
2022-09-05,2,Attention,NewJeans
2022-09-05,3,Pink Venom,BLACKPINK
2022-09-05,4,Hype boy,NewJeans
2022-09-05,5,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2022-09-05,6,LOVE DIVE,IVE (아이브)
2022-09-05,7,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2022-09-05,8,보고싶었어,WSG워너비(4FIRE)
2022-09-05,9,Cookie,NewJeans
2022-09-05,10,SNEAKERS,ITZY (있지)
2022-09-05,11,그라데이션,10CM
2022-09-05,12,TOMBOY,(여자)아이들
2022-09-05,13,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2022-09-05,14,사랑인가 봐,멜로망스
2022-09-05,15,POP!,나연 (TWICE)
2022-09-05,16,나의 X에게,경서
2022-09-05,17,도깨비불 (Illusion),aespa
2022-09-05,18,내가 아니라도,주호
2022-09-05,19,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2022-09-05,20,사랑은 늘 도망가,임영웅
2022-09-05,21,FEARLESS,LE SSERAFIM (르세라핌)
2022-09-05,22,ELEVEN,IVE (아이브)
2022-09-05,23,Love story,볼빨간사춘기
2022-09-05,24,Girls,aespa
2022-09-05,25,해요 (2022),#안녕
2022-09-05,26,LOVE me,BE'O (비오)
2022-09-05,27,취중고백,김민석 (멜로망스)
2022-09-05,28,통화연결음,"MJ (써니사이드), 보라미유"
2022-09-05,29,사랑한다고 말해줘,탑현
2022-09-05,30,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2022-09-05,31,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2022-09-05,32,That's Hilarious,Charlie Puth
2022-09-05,33,너의 모든 순간,성시경
2022-09-05,34,다정히 내 이름을 부르면,"전건호, 경서예지"
2022-09-05,35,Talk that Talk,TWICE (트와이스)
2022-09-05,36,새벽에 걸려온 너의 전화는,한동근
2022-09-05,37,우리들의 블루스,임영웅
2022-09-05,38,STAY,"Justin Bieber, The Kid LAROI"
2022-09-05,39,Feel My Rhythm,Red Velvet (레드벨벳)
2022-09-05,40,잠수이별 (Prod. 코드 쿤스트),"우원재, meenoi (미노이)"
2022-09-05,41,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2022-09-05,42,신호등,이무진
2022-09-05,43,열이올라요 (Heart Burn),선미
2022-09-05,44,바보에게 바보가 (웹툰 '연애의 발견' X 이석훈),이석훈
2022-09-05,45,INVU,태연 (TAEYEON)
2022-09-05,46,아무래도 난,주시크 (Joosiq)
2022-09-05,47,GANADARA (Feat. 아이유),박재범
2022-09-05,48,I Ain't Worried,OneRepublic
2022-09-05,49,늦은 밤 헤어지긴 너무 아쉬워,케이시 (Kassy)
2022-09-05,50,듣고 싶을까,MSG워너비(M.O.M)
2022-09-05,51,다시 만날 수 있을까,임영웅
2022-09-05,52,밤하늘의 별을(2020),경서
2022-09-05,53,내 손을 잡아,아이유
2022-09-05,54,MY BAG,(여자)아이들
2022-09-05,55,Next Level,aespa
2022-09-05,56,너를 생각해,주시크 (Joosiq)
2022-09-05,57,Weekend,태연 (TAEYEON)
2022-09-05,58,Dynamite,방탄소년단
2022-09-05,59,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth"
2022-09-05,60,드라마,아이유
2022-09-05,61,스티커 사진,21학번
2022-09-05,62,SMILEY (Feat. BIBI),YENA (최예나)
2022-09-05,63,고백하는 취한밤에 (Prod. 2soo),임재현
2022-09-05,64,Off My Face,Justin Bieber
2022-09-05,65,이제 나만 믿어요,임영웅
2022-09-05,66,바라만 본다,MSG워너비(M.O.M)
2022-09-05,67,I LOVE U,WINNER
2022-09-05,68,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo
2022-09-05,69,언제나 사랑해,케이시 (Kassy)
2022-09-05,70,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)"
2022-09-05,71,strawberry moon,아이유
2022-09-05,72,Butter,방탄소년단
2022-09-05,73,팡파레,다비치
2022-09-05,74,HOT,세븐틴 (SEVENTEEN)
2022-09-05,75,미친 것처럼,V.O.S
2022-09-05,76,Yet To Come,방탄소년단
2022-09-05,77,무지개,임영웅
2022-09-05,78,리무진 (Feat. MINO) (Prod. GRAY),BE'O (비오)
2022-09-05,79,Clink Clink (클링 클링),WSG워너비 (오아시소)
2022-09-05,80,BEAUTIFUL MONSTER,STAYC(스테이씨)
2022-09-05,81,Permission to Dance,방탄소년단
2022-09-05,82,봄날,방탄소년단
2022-09-05,83,Celebrity,아이유
2022-09-05,84,아버지,임영웅
2022-09-05,85,눈을 감으면,WSG워너비
2022-09-05,86,사랑이야,케이시 (Kassy)
2022-09-05,87,그 하루(feat.반하나),주호
2022-09-05,88,My Universe,"Coldplay, 방탄소년단"
2022-09-05,89,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2022-09-05,90,너를 부르는 바람 (A Pining Wind),마크툽 (MAKTUB)
2022-09-05,91,_WORLD,세븐틴 (SEVENTEEN)
2022-09-05,92,A bientot,임영웅
2022-09-05,93,Sparkling,청하
2022-09-05,94,"스물다섯, 스물하나",자우림
2022-09-05,95,With you,"지민, 하성운"
2022-09-05,96,일과 이분의 일,츄(Chuu)
2022-09-05,97,손이 참 곱던 그대,임영웅
2022-09-05,98,사랑해 진짜,임영웅
2022-09-05,99,인생찬가,임영웅
2022-09-05,100,라일락,아이유
2022-09-06,1,After LIKE,IVE (아이브)
2022-09-06,2,Attention,NewJeans
2022-09-06,3,Pink Venom,BLACKPINK
2022-09-06,4,Hype boy,NewJeans
2022-09-06,5,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2022-09-06,6,LOVE DIVE,IVE (아이브)
2022-09-06,7,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2022-09-06,8,보고싶었어,WSG워너비(4FIRE)
2022-09-06,9,Cookie,NewJeans
2022-09-06,10,SNEAKERS,ITZY (있지)
2022-09-06,11,그라데이션,10CM
2022-09-06,12,TOMBOY,(여자)아이들
2022-09-06,13,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2022-09-06,14,POP!,나연 (TWICE)
2022-09-06,15,사랑인가 봐,멜로망스
2022-09-06,16,나의 X에게,경서
2022-09-06,17,도깨비불 (Illusion),aespa
2022-09-06,18,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2022-09-06,19,내가 아니라도,주호
2022-09-06,20,FEARLESS,LE SSERAFIM (르세라핌)
2022-09-06,21,ELEVEN,IVE (아이브)
2022-09-06,22,사랑은 늘 도망가,임영웅
2022-09-06,23,Love story,볼빨간사춘기
2022-09-06,24,Girls,aespa
2022-09-06,25,해요 (2022),#안녕
2022-09-06,26,LOVE me,BE'O (비오)
2022-09-06,27,통화연결음,"MJ (써니사이드), 보라미유"
2022-09-06,28,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2022-09-06,29,취중고백,김민석 (멜로망스)
2022-09-06,30,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2022-09-06,31,사랑한다고 말해줘,탑현
2022-09-06,32,Talk that Talk,TWICE (트와이스)
2022-09-06,33,That's Hilarious,Charlie Puth
2022-09-06,34,다정히 내 이름을 부르면,"전건호, 경서예지"
2022-09-06,35,너의 모든 순간,성시경
2022-09-06,36,새벽에 걸려온 너의 전화는,한동근
2022-09-06,37,우리들의 블루스,임영웅
2022-09-06,38,STAY,"Justin Bieber, The Kid LAROI"
2022-09-06,39,Feel My Rhythm,Red Velvet (레드벨벳)
2022-09-06,40,열이올라요 (Heart Burn),선미
2022-09-06,41,잠수이별 (Prod. 코드 쿤스트),"우원재, meenoi (미노이)"
2022-09-06,42,신호등,이무진
2022-09-06,43,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2022-09-06,44,INVU,태연 (TAEYEON)
2022-09-06,45,바보에게 바보가 (웹툰 '연애의 발견' X 이석훈),이석훈
2022-09-06,46,I Ain't Worried,OneRepublic
2022-09-06,47,아무래도 난,주시크 (Joosiq)
2022-09-06,48,GANADARA (Feat. 아이유),박재범
2022-09-06,49,늦은 밤 헤어지긴 너무 아쉬워,케이시 (Kassy)
2022-09-06,50,듣고 싶을까,MSG워너비(M.O.M)
2022-09-06,51,Next Level,aespa
2022-09-06,52,MY BAG,(여자)아이들
2022-09-06,53,Weekend,태연 (TAEYEON)
2022-09-06,54,Dynamite,방탄소년단
2022-09-06,55,밤하늘의 별을(2020),경서
2022-09-06,56,너를 생각해,주시크 (Joosiq)
2022-09-06,57,내 손을 잡아,아이유
2022-09-06,58,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth"
2022-09-06,59,다시 만날 수 있을까,임영웅
2022-09-06,60,스티커 사진,21학번
2022-09-06,61,SMILEY (Feat. BIBI),YENA (최예나)
2022-09-06,62,드라마,아이유
2022-09-06,63,I LOVE U,WINNER
2022-09-06,64,Off My Face,Justin Bieber
2022-09-06,65,바라만 본다,MSG워너비(M.O.M)
2022-09-06,66,고백하는 취한밤에 (Prod. 2soo),임재현
2022-09-06,67,이제 나만 믿어요,임영웅
2022-09-06,68,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo
2022-09-06,69,언제나 사랑해,케이시 (Kassy)
2022-09-06,70,strawberry moon,아이유
2022-09-06,71,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)"
2022-09-06,72,Butter,방탄소년단
2022-09-06,73,팡파레,다비치
2022-09-06,74,HOT,세븐틴 (SEVENTEEN)
2022-09-06,75,리무진 (Feat. MINO) (Prod. GRAY),BE'O (비오)
2022-09-06,76,Yet To Come,방탄소년단
2022-09-06,77,Clink Clink (클링 클링),WSG워너비 (오아시소)
2022-09-06,78,BEAUTIFUL MONSTER,STAYC(스테이씨)
2022-09-06,79,미친 것처럼,V.O.S
2022-09-06,80,무지개,임영웅
2022-09-06,81,Permission to Dance,방탄소년단
2022-09-06,82,Celebrity,아이유
2022-09-06,83,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2022-09-06,84,봄날,방탄소년단
2022-09-06,85,사랑이야,케이시 (Kassy)
2022-09-06,86,눈을 감으면,WSG워너비
2022-09-06,87,아버지,임영웅
2022-09-06,88,My Universe,"Coldplay, 방탄소년단"
2022-09-06,89,그 하루(feat.반하나),주호
2022-09-06,90,_WORLD,세븐틴 (SEVENTEEN)
2022-09-06,91,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2022-09-06,92,Sparkling,청하
2022-09-06,93,A bientot,임영웅
2022-09-06,94,With you,"지민, 하성운"
2022-09-06,95,라일락,아이유
2022-09-06,96,"스물다섯, 스물하나",자우림
2022-09-06,97,손이 참 곱던 그대,임영웅
2022-09-06,98,롤린 (Rollin'),브레이브걸스
2022-09-06,99,사랑해 진짜,임영웅
2022-09-06,100,인생찬가,임영웅
2022-09-07,1,After LIKE,IVE (아이브)
2022-09-07,2,Attention,NewJeans
2022-09-07,3,Pink Venom,BLACKPINK
2022-09-07,4,Hype boy,NewJeans
2022-09-07,5,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2022-09-07,6,LOVE DIVE,IVE (아이브)
2022-09-07,7,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2022-09-07,8,보고싶었어,WSG워너비(4FIRE)
