Date,Rank,Title,Artist
2020-06-17,75,We are Bulletproof : the Eternal,방탄소년단
2020-06-17,76,너에게 가는 이 길 위에서 (너.이.길),백현 (BAEKHYUN)
2020-06-17,77,품,볼빨간사춘기
2020-06-17,78,To Die For,Sam Smith
2020-06-17,79,Inner Child,방탄소년단
2020-06-17,80,좋아한다니까,염따
2020-06-17,81,Painkiller,Ruel
2020-06-17,82,바램,임영웅
2020-06-17,83,안부 (feat.찬열),이선희
2020-06-17,84,Bungee,백현 (BAEKHYUN)
2020-06-17,85,욱 (UGH!),방탄소년단
2020-06-17,86,12:45 (Stripped),Etham
2020-06-17,87,Louder than bombs,방탄소년단
2020-06-17,88,너를 만나,폴킴
2020-06-17,89,Love Again,백현 (BAEKHYUN)
2020-06-17,90,Interlude : Shadow,방탄소년단
2020-06-17,91,Stay Tonight,청하
2020-06-17,92,안녕과 안녕으로,이예준
2020-06-17,93,Obsession,EXO
2020-06-17,94,"Yours (Feat. 이하이, 창모)","찬열 (CHANYEOL), Raiden"
2020-06-17,95,Outro : Ego,방탄소년단
2020-06-17,96,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-06-17,97,사랑이란 멜로는 없어,전상근
2020-06-17,98,조금 취했어 (Prod. 2soo),임재현
2020-06-17,99,자나깨나 (Feat. 조이 of Red Velvet),Crush
2020-06-17,100,Respect,방탄소년단
2020-06-18,1,Downtown Baby,블루 (BLOO)
2020-06-18,2,에잇(Prod.&Feat. SUGA of BTS),아이유
2020-06-18,3,아로하,조정석
2020-06-18,4,사랑하게 될 줄 알았어,전미도
2020-06-18,5,MORE & MORE,TWICE (트와이스)
2020-06-18,6,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL)
2020-06-18,7,깡 Official Remix,"박재범, 식케이 (Sik-K), pH-1, 김하온 (HAON)"
2020-06-18,8,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기
2020-06-18,9,환상동화 (Secret Story of the Swan),IZ*ONE (아이즈원)
2020-06-18,10,좋은 사람 있으면 소개시켜줘,조이 (JOY)
2020-06-18,11,Dance Monkey,Tones And I
2020-06-18,12,Memories,Maroon 5
2020-06-18,13,"너에게 난, 나에게 넌",미도와 파라솔
2020-06-18,14,처음처럼,엠씨더맥스 (M.C the MAX)
2020-06-18,15,시작,가호 (Gaho)
2020-06-18,16,Dolphin,오마이걸 (OH MY GIRL)
2020-06-18,17,화려하지 않은 고백,규현 (KYUHYUN)
2020-06-18,18,어떻게 지내 (Prod. By VAN.C),오반
2020-06-18,19,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-06-18,20,아무노래,지코 (ZICO)
2020-06-18,21,METEOR,창모 (CHANGMO)
2020-06-18,22,ON,방탄소년단
2020-06-18,23,Don't Start Now,Dua Lipa
2020-06-18,24,Blueming,아이유
2020-06-18,25,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020-06-18,26,Candy,백현 (BAEKHYUN)
2020-06-18,27,그대 고운 내사랑,어반자카파
2020-06-18,28,덤더럼 (Dumhdurum),Apink (에이핑크)
2020-06-18,29,2002,Anne-Marie
2020-06-18,30,이제 나만 믿어요,임영웅
2020-06-18,31,마음을 드려요,아이유
2020-06-18,32,늦은 밤 너의 집 앞 골목길에서,노을
2020-06-18,33,내 눈물 모아,휘인 (Whee In)
2020-06-18,34,그때 그 아인,김필
2020-06-18,35,돌덩이,하현우 (국카스텐)
2020-06-18,36,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-06-18,37,FIESTA,IZ*ONE (아이즈원)
2020-06-18,38,언제라도 어디에서라도,정승환
2020-06-18,39,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020-06-18,40,Psycho,Red Velvet (레드벨벳)
2020-06-18,41,너를 사랑하고 있어,백현 (BAEKHYUN)
2020-06-18,42,Maniac,Conan Gray
2020-06-18,43,어떻게 지내 (답가),런치
2020-06-18,44,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020-06-18,45,취했나봐,황인욱
2020-06-18,46,반만,진민호
2020-06-18,47,WANNABE,ITZY (있지)
2020-06-18,48,Happy,태연 (TAEYEON)
2020-06-18,49,00:00 (Zero O’Clock),방탄소년단
2020-06-18,50,우리 왜 헤어져야 해,신예영
2020-06-18,51,Love poem,아이유
2020-06-18,52,썸 타긴 뭘 타,백아연
2020-06-18,53,안녕,폴킴
2020-06-18,54,우리 만남이,폴킴
2020-06-18,55,Black Swan,방탄소년단
2020-06-18,56,사랑은 지날수록 더욱 선명하게 남아,전상근
2020-06-18,57,깡,비
2020-06-18,58,Paris in the Rain,Lauv
2020-06-18,59,친구,방탄소년단
2020-06-18,60,찐이야,영탁
2020-06-18,61,Stuck with U,"Justin Bieber, Ariana Grande"
2020-06-18,62,HIP,마마무 (Mamamoo)
2020-06-18,63,Lonely Night,권진아
2020-06-18,64,Filter,방탄소년단
2020-06-18,65,bad guy,Billie Eilish
2020-06-18,66,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (MAKTUB)
2020-06-18,67,Moon,방탄소년단
2020-06-18,68,비가 내린다,닐로(Nilo)
2020-06-18,69,봄날,방탄소년단
2020-06-18,70,어느 60대 노부부이야기,임영웅
2020-06-18,71,니가 왜 거기서 나와 (Narr. 고은아),영탁
2020-06-18,72,밤이 깊었네 (Drama Ver.),미도와 파라솔
2020-06-18,73,작사가,헤이즈 (Heize)
2020-06-18,74,시차,방탄소년단
2020-06-18,75,We are Bulletproof : the Eternal,방탄소년단
2020-06-18,76,너에게 가는 이 길 위에서 (너.이.길),백현 (BAEKHYUN)
2020-06-18,77,너를 만나,폴킴
2020-06-18,78,To Die For,Sam Smith
2020-06-18,79,Inner Child,방탄소년단
2020-06-18,80,품,볼빨간사춘기
2020-06-18,81,Painkiller,Ruel
2020-06-18,82,바램,임영웅
2020-06-18,83,좋아한다니까,염따
2020-06-18,84,욱 (UGH!),방탄소년단
2020-06-18,85,Louder than bombs,방탄소년단
2020-06-18,86,Bungee,백현 (BAEKHYUN)
2020-06-18,87,12:45 (Stripped),Etham
2020-06-18,88,안부 (feat.찬열),이선희
2020-06-18,89,갈증 (THIRST),DPR LIVE
2020-06-18,90,Love Again,백현 (BAEKHYUN)
2020-06-18,91,Interlude : Shadow,방탄소년단
2020-06-18,92,"Yours (Feat. 이하이, 창모)","찬열 (CHANYEOL), Raiden"
2020-06-18,93,안녕과 안녕으로,이예준
2020-06-18,94,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-06-18,95,Obsession,EXO
2020-06-18,96,Outro : Ego,방탄소년단
2020-06-18,97,조금 취했어 (Prod. 2soo),임재현
2020-06-18,98,사랑이란 멜로는 없어,전상근
2020-06-18,99,Stay Tonight,청하
2020-06-18,100,Respect,방탄소년단
2020-06-19,1,Downtown Baby,블루 (BLOO)
2020-06-19,2,에잇(Prod.&Feat. SUGA of BTS),아이유
2020-06-19,3,아로하,조정석
2020-06-19,4,Into the I-LAND,아이유
2020-06-19,5,사랑하게 될 줄 알았어,전미도
2020-06-19,6,MORE & MORE,TWICE (트와이스)
2020-06-19,7,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL)
2020-06-19,8,깡 Official Remix,"박재범, 식케이 (Sik-K), pH-1, 김하온 (HAON)"
2020-06-19,9,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기
2020-06-19,10,환상동화 (Secret Story of the Swan),IZ*ONE (아이즈원)
2020-06-19,11,좋은 사람 있으면 소개시켜줘,조이 (JOY)
2020-06-19,12,Dance Monkey,Tones And I
2020-06-19,13,Memories,Maroon 5
2020-06-19,14,"너에게 난, 나에게 넌",미도와 파라솔
2020-06-19,15,시작,가호 (Gaho)
2020-06-19,16,처음처럼,엠씨더맥스 (M.C the MAX)
2020-06-19,17,Dolphin,오마이걸 (OH MY GIRL)
2020-06-19,18,어떻게 지내 (Prod. By VAN.C),오반
2020-06-19,19,아무노래,지코 (ZICO)
2020-06-19,20,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-06-19,21,화려하지 않은 고백,규현 (KYUHYUN)
2020-06-19,22,METEOR,창모 (CHANGMO)
2020-06-19,23,ON,방탄소년단
2020-06-19,24,Don't Start Now,Dua Lipa
2020-06-19,25,Blueming,아이유
2020-06-19,26,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020-06-19,27,덤더럼 (Dumhdurum),Apink (에이핑크)
2020-06-19,28,Candy,백현 (BAEKHYUN)
2020-06-19,29,그대 고운 내사랑,어반자카파
2020-06-19,30,2002,Anne-Marie
2020-06-19,31,이제 나만 믿어요,임영웅
2020-06-19,32,마음을 드려요,아이유
2020-06-19,33,늦은 밤 너의 집 앞 골목길에서,노을
2020-06-19,34,내 눈물 모아,휘인 (Whee In)
2020-06-19,35,그때 그 아인,김필
2020-06-19,36,돌덩이,하현우 (국카스텐)
2020-06-19,37,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-06-19,38,Psycho,Red Velvet (레드벨벳)
2020-06-19,39,어떻게 지내 (답가),런치
2020-06-19,40,FIESTA,IZ*ONE (아이즈원)
2020-06-19,41,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020-06-19,42,Maniac,Conan Gray
2020-06-19,43,너를 사랑하고 있어,백현 (BAEKHYUN)
2020-06-19,44,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020-06-19,45,WANNABE,ITZY (있지)
2020-06-19,46,반만,진민호
2020-06-19,47,취했나봐,황인욱
2020-06-19,48,Happy,태연 (TAEYEON)
2020-06-19,49,00:00 (Zero O’Clock),방탄소년단
2020-06-19,50,우리 왜 헤어져야 해,신예영
2020-06-19,51,Love poem,아이유
2020-06-19,52,찐이야,영탁
2020-06-19,53,Black Swan,방탄소년단
2020-06-19,54,안녕,폴킴
2020-06-19,55,깡,비
2020-06-19,56,언제라도 어디에서라도,정승환
2020-06-19,57,우리 만남이,폴킴
2020-06-19,58,Paris in the Rain,Lauv
2020-06-19,59,친구,방탄소년단
2020-06-19,60,사랑은 지날수록 더욱 선명하게 남아,전상근
2020-06-19,61,HIP,마마무 (Mamamoo)
2020-06-19,62,Stuck with U,"Justin Bieber, Ariana Grande"
2020-06-19,63,니가 왜 거기서 나와 (Narr. 고은아),영탁
2020-06-19,64,Filter,방탄소년단
2020-06-19,65,bad guy,Billie Eilish
2020-06-19,66,썸 타긴 뭘 타,백아연
2020-06-19,67,어느 60대 노부부이야기,임영웅
2020-06-19,68,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (MAKTUB)
2020-06-19,69,Moon,방탄소년단
2020-06-19,70,Lonely Night,권진아
2020-06-19,71,봄날,방탄소년단
2020-06-19,72,밤이 깊었네 (Drama Ver.),미도와 파라솔
2020-06-19,73,시차,방탄소년단
2020-06-19,74,We are Bulletproof : the Eternal,방탄소년단
2020-06-19,75,비가 내린다,닐로(Nilo)
2020-06-19,76,너에게 가는 이 길 위에서 (너.이.길),백현 (BAEKHYUN)
2020-06-19,77,Inner Child,방탄소년단
2020-06-19,78,To Die For,Sam Smith
2020-06-19,79,바램,임영웅
2020-06-19,80,품,볼빨간사춘기
2020-06-19,81,Painkiller,Ruel
2020-06-19,82,작사가,헤이즈 (Heize)
2020-06-19,83,욱 (UGH!),방탄소년단
2020-06-19,84,Louder than bombs,방탄소년단
2020-06-19,85,너를 만나,폴킴
2020-06-19,86,Bungee,백현 (BAEKHYUN)
2020-06-19,87,12:45 (Stripped),Etham
2020-06-19,88,Interlude : Shadow,방탄소년단
2020-06-19,89,Outro : Ego,방탄소년단
2020-06-19,90,Obsession,EXO
2020-06-19,91,안부 (feat.찬열),이선희
2020-06-19,92,"Yours (Feat. 이하이, 창모)","찬열 (CHANYEOL), Raiden"
2020-06-19,93,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-06-19,94,Love Again,백현 (BAEKHYUN)
2020-06-19,95,조금 취했어 (Prod. 2soo),임재현
2020-06-19,96,좋아한다니까,염따
2020-06-19,97,안녕과 안녕으로,이예준
2020-06-19,98,사랑이란 멜로는 없어,전상근
2020-06-19,99,Respect,방탄소년단
2020-06-19,100,Stay Tonight,청하
2020-06-20,1,Downtown Baby,블루 (BLOO)
2020-06-20,2,에잇(Prod.&Feat. SUGA of BTS),아이유
2020-06-20,3,Into the I-LAND,아이유
2020-06-20,4,아로하,조정석
2020-06-20,5,사랑하게 될 줄 알았어,전미도
2020-06-20,6,MORE & MORE,TWICE (트와이스)
2020-06-20,7,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL)
2020-06-20,8,깡 Official Remix,"박재범, 식케이 (Sik-K), pH-1, 김하온 (HAON)"
2020-06-20,9,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기
2020-06-20,10,Dance Monkey,Tones And I
2020-06-20,11,좋은 사람 있으면 소개시켜줘,조이 (JOY)
2020-06-20,12,Memories,Maroon 5
2020-06-20,13,환상동화 (Secret Story of the Swan),IZ*ONE (아이즈원)
2020-06-20,14,어떻게 지내 (Prod. By VAN.C),오반
2020-06-20,15,Dolphin,오마이걸 (OH MY GIRL)
2020-06-20,16,시작,가호 (Gaho)
2020-06-20,17,아무노래,지코 (ZICO)
2020-06-20,18,"너에게 난, 나에게 넌",미도와 파라솔
2020-06-20,19,처음처럼,엠씨더맥스 (M.C the MAX)
2020-06-20,20,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-06-20,21,METEOR,창모 (CHANGMO)
2020-06-20,22,Don't Start Now,Dua Lipa
2020-06-20,23,ON,방탄소년단
2020-06-20,24,화려하지 않은 고백,규현 (KYUHYUN)
2020-06-20,25,Blueming,아이유
2020-06-20,26,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020-06-20,27,2002,Anne-Marie
2020-06-20,28,덤더럼 (Dumhdurum),Apink (에이핑크)
2020-06-20,29,Candy,백현 (BAEKHYUN)
2020-06-20,30,이제 나만 믿어요,임영웅
2020-06-20,31,그대 고운 내사랑,어반자카파
2020-06-20,32,늦은 밤 너의 집 앞 골목길에서,노을
2020-06-20,33,마음을 드려요,아이유
2020-06-20,34,어떻게 지내 (답가),런치
2020-06-20,35,돌덩이,하현우 (국카스텐)
2020-06-20,36,그때 그 아인,김필
2020-06-20,37,내 눈물 모아,휘인 (Whee In)
2020-06-20,38,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-06-20,39,Psycho,Red Velvet (레드벨벳)
2020-06-20,40,Maniac,Conan Gray
2020-06-20,41,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020-06-20,42,FIESTA,IZ*ONE (아이즈원)
2020-06-20,43,너를 사랑하고 있어,백현 (BAEKHYUN)
2020-06-20,44,취했나봐,황인욱
2020-06-20,45,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020-06-20,46,반만,진민호
2020-06-20,47,찐이야,영탁
2020-06-20,48,WANNABE,ITZY (있지)
2020-06-20,49,우리 왜 헤어져야 해,신예영
2020-06-20,50,Happy,태연 (TAEYEON)
2020-06-20,51,00:00 (Zero O’Clock),방탄소년단
2020-06-20,52,Love poem,아이유
2020-06-20,53,깡,비
2020-06-20,54,Paris in the Rain,Lauv
2020-06-20,55,Black Swan,방탄소년단
2020-06-20,56,안녕,폴킴
2020-06-20,57,사랑은 지날수록 더욱 선명하게 남아,전상근
2020-06-20,58,니가 왜 거기서 나와 (Narr. 고은아),영탁
2020-06-20,59,친구,방탄소년단
2020-06-20,60,우리 만남이,폴킴
2020-06-20,61,Stuck with U,"Justin Bieber, Ariana Grande"
2020-06-20,62,언제라도 어디에서라도,정승환
2020-06-20,63,HIP,마마무 (Mamamoo)
2020-06-20,64,어느 60대 노부부이야기,임영웅
2020-06-20,65,bad guy,Billie Eilish
2020-06-20,66,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (MAKTUB)
2020-06-20,67,Filter,방탄소년단
2020-06-20,68,Moon,방탄소년단
2020-06-20,69,Lonely Night,권진아
2020-06-20,70,봄날,방탄소년단
2020-06-20,71,밤이 깊었네 (Drama Ver.),미도와 파라솔
2020-06-20,72,시차,방탄소년단
2020-06-20,73,We are Bulletproof : the Eternal,방탄소년단
2020-06-20,74,썸 타긴 뭘 타,백아연
2020-06-20,75,바램,임영웅
2020-06-20,76,비가 내린다,닐로(Nilo)
2020-06-20,77,Painkiller,Ruel
2020-06-20,78,To Die For,Sam Smith
2020-06-20,79,너에게 가는 이 길 위에서 (너.이.길),백현 (BAEKHYUN)
2020-06-20,80,품,볼빨간사춘기
2020-06-20,81,Inner Child,방탄소년단
2020-06-20,82,12:45 (Stripped),Etham
2020-06-20,83,너를 만나,폴킴
2020-06-20,84,Louder than bombs,방탄소년단
2020-06-20,85,욱 (UGH!),방탄소년단
2020-06-20,86,Bungee,백현 (BAEKHYUN)
2020-06-20,87,조금 취했어 (Prod. 2soo),임재현
2020-06-20,88,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-06-20,89,Interlude : Shadow,방탄소년단
2020-06-20,90,사랑이란 멜로는 없어,전상근
2020-06-20,91,안녕과 안녕으로,이예준
2020-06-20,92,Love Again,백현 (BAEKHYUN)
2020-06-20,93,Outro : Ego,방탄소년단
2020-06-20,94,Birthday,Anne-Marie
2020-06-20,95,"Yours (Feat. 이하이, 창모)","찬열 (CHANYEOL), Raiden"
2020-06-20,96,Obsession,EXO
2020-06-20,97,안부 (feat.찬열),이선희
2020-06-20,98,작사가,헤이즈 (Heize)
2020-06-20,99,Respect,방탄소년단
2020-06-20,100,포장마차,황인욱
2020-06-21,1,Downtown Baby,블루 (BLOO)
2020-06-21,2,Into the I-LAND,아이유
2020-06-21,3,에잇(Prod.&Feat. SUGA of BTS),아이유
2020-06-21,4,아로하,조정석
2020-06-21,5,사랑하게 될 줄 알았어,전미도
2020-06-21,6,MORE & MORE,TWICE (트와이스)
2020-06-21,7,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL)
2020-06-21,8,깡 Official Remix,"박재범, 식케이 (Sik-K), pH-1, 김하온 (HAON)"
2020-06-21,9,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기
2020-06-21,10,환상동화 (Secret Story of the Swan),IZ*ONE (아이즈원)
2020-06-21,11,Dance Monkey,Tones And I
2020-06-21,12,좋은 사람 있으면 소개시켜줘,조이 (JOY)
2020-06-21,13,Memories,Maroon 5
2020-06-21,14,어떻게 지내 (Prod. By VAN.C),오반
2020-06-21,15,Dolphin,오마이걸 (OH MY GIRL)
2020-06-21,16,"너에게 난, 나에게 넌",미도와 파라솔
2020-06-21,17,시작,가호 (Gaho)
2020-06-21,18,처음처럼,엠씨더맥스 (M.C the MAX)
2020-06-21,19,아무노래,지코 (ZICO)
2020-06-21,20,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-06-21,21,METEOR,창모 (CHANGMO)
2020-06-21,22,ON,방탄소년단
2020-06-21,23,Don't Start Now,Dua Lipa
2020-06-21,24,화려하지 않은 고백,규현 (KYUHYUN)
2020-06-21,25,Blueming,아이유
2020-06-21,26,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020-06-21,27,Candy,백현 (BAEKHYUN)
2020-06-21,28,이제 나만 믿어요,임영웅
2020-06-21,29,다른 누구 말고 너야,김나영
2020-06-21,30,덤더럼 (Dumhdurum),Apink (에이핑크)
2020-06-21,31,2002,Anne-Marie
2020-06-21,32,그대 고운 내사랑,어반자카파
2020-06-21,33,어떻게 지내 (답가),런치
2020-06-21,34,늦은 밤 너의 집 앞 골목길에서,노을
2020-06-21,35,마음을 드려요,아이유
2020-06-21,36,돌덩이,하현우 (국카스텐)
2020-06-21,37,그때 그 아인,김필
2020-06-21,38,내 눈물 모아,휘인 (Whee In)
2020-06-21,39,FIESTA,IZ*ONE (아이즈원)
2020-06-21,40,Psycho,Red Velvet (레드벨벳)
2020-06-21,41,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-06-21,42,Maniac,Conan Gray
2020-06-21,43,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020-06-21,44,너를 사랑하고 있어,백현 (BAEKHYUN)
2020-06-21,45,취했나봐,황인욱
2020-06-21,46,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020-06-21,47,반만,진민호
2020-06-21,48,WANNABE,ITZY (있지)
2020-06-21,49,You're Cold (더 많이 사랑한 쪽이 아프대),헤이즈 (Heize)
2020-06-21,50,00:00 (Zero O’Clock),방탄소년단
2020-06-21,51,우리 왜 헤어져야 해,신예영
2020-06-21,52,찐이야,영탁
2020-06-21,53,Happy,태연 (TAEYEON)
2020-06-21,54,언제라도 어디에서라도,정승환
2020-06-21,55,사랑은 지날수록 더욱 선명하게 남아,전상근
2020-06-21,56,Love poem,아이유
2020-06-21,57,Black Swan,방탄소년단
2020-06-21,58,Paris in the Rain,Lauv
2020-06-21,59,안녕,폴킴
2020-06-21,60,친구,방탄소년단
2020-06-21,61,깡,비
2020-06-21,62,우리 만남이,폴킴
2020-06-21,63,Stuck with U,"Justin Bieber, Ariana Grande"
2020-06-21,64,니가 왜 거기서 나와 (Narr. 고은아),영탁
2020-06-21,65,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (MAKTUB)
2020-06-21,66,HIP,마마무 (Mamamoo)
2020-06-21,67,어느 60대 노부부이야기,임영웅
2020-06-21,68,bad guy,Billie Eilish
2020-06-21,69,Filter,방탄소년단
2020-06-21,70,Moon,방탄소년단
2020-06-21,71,비가 내린다,닐로(Nilo)
2020-06-21,72,썸 타긴 뭘 타,백아연
2020-06-21,73,봄날,방탄소년단
2020-06-21,74,Lonely Night,권진아
2020-06-21,75,시차,방탄소년단
2020-06-21,76,Painkiller,Ruel
2020-06-21,77,We are Bulletproof : the Eternal,방탄소년단
2020-06-21,78,To Die For,Sam Smith
2020-06-21,79,밤이 깊었네 (Drama Ver.),미도와 파라솔
2020-06-21,80,바램,임영웅
2020-06-21,81,12:45 (Stripped),Etham
2020-06-21,82,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-06-21,83,Inner Child,방탄소년단
2020-06-21,84,품,볼빨간사춘기
2020-06-21,85,너에게 가는 이 길 위에서 (너.이.길),백현 (BAEKHYUN)
2020-06-21,86,너를 만나,폴킴
2020-06-21,87,안녕과 안녕으로,이예준
2020-06-21,88,Louder than bombs,방탄소년단
2020-06-21,89,안부 (feat.찬열),이선희
2020-06-21,90,욱 (UGH!),방탄소년단
2020-06-21,91,Bungee,백현 (BAEKHYUN)
2020-06-21,92,작사가,헤이즈 (Heize)
2020-06-21,93,사랑이란 멜로는 없어,전상근
2020-06-21,94,조금 취했어 (Prod. 2soo),임재현
2020-06-21,95,Birthday,Anne-Marie
2020-06-21,96,Juice,Lizzo
2020-06-21,97,Interlude : Shadow,방탄소년단
2020-06-21,98,Square (2017),백예린 (Yerin Baek)
2020-06-21,99,Love Again,백현 (BAEKHYUN)
